0,-8.30
2,-6.10
4,-1.69
6,-0.00
8,-1.46
10,-4.46
12,-5.90
14,-5.16
17,-1.57
19,1.99
21,3.61
23,3.62
25,1.34
27,-0.10
30,0.65
32,2.95
34,5.82
36,7.28
38,7.35
40,6.01
42,4.21
44,3.44
46,4.56
49,6.10
51,7.50
53,7.73
55,6.65
57,5.09
59,3.48
61,2.71
63,3.36
65,3.98
67,4.15
69,3.67
72,1.81
74,-0.03
76,-1.37
78,-1.80
81,-1.35
83,-1.25
85,-1.81
87,-3.07
89,-4.57
91,-5.63
93,-5.94
95,-5.32
97,-4.87
99,-4.86
101,-5.39
103,-6.11
106,-6.60
108,-6.21
110,-5.37
112,-4.47
115,-3.84
117,-3.61
119,-3.59
121,-3.32
124,-2.63
126,-1.60
128,-0.54
130,0.31
132,1.06
134,1.34
136,1.71
138,2.31
140,3.08
143,4.32
145,4.72
147,4.90
149,4.93
151,4.92
153,4.99
155,5.39
158,5.63
160,5.75
163,5.62
165,5.24
167,4.57
169,4.12
171,3.77
173,3.51
175,3.20
177,2.74
180,1.92
182,1.00
184,0.15
186,-0.55
188,-1.15
190,-1.58
192,-2.22
194,-2.80
196,-3.48
200,-4.17
202,-4.65
204,-5.03
206,-5.10
208,-5.15
210,-5.25
212,-5.42
214,-5.58
217,-5.49
219,-5.19
221,-4.75
223,-4.28
225,-3.86
227,-3.31
229,-2.91
231,-2.41
234,-1.78
236,-1.07
238,-0.04
240,0.54
243,1.07
245,1.59
247,2.12
249,2.68
251,3.55
254,4.08
256,4.36
258,4.52
260,4.66
262,4.81
264,5.01
266,5.18
268,5.23
270,5.18
273,4.97
275,4.46
277,4.12
279,3.78
281,3.44
283,3.13
286,2.71
288,1.99
290,1.22
293,0.47
295,-0.18
297,-0.76
299,-1.44
301,-1.90
303,-2.44
305,-3.03
307,-3.64
310,-4.12
312,-4.54
314,-4.69
316,-4.78
318,-4.90
320,-5.04
322,-5.18
324,-5.12
326,-4.89
330,-4.57
332,-4.19
334,-3.62
336,-3.27
338,-2.87
340,-2.42
342,-1.87
344,-1.24
347,-0.30
349,0.25
351,0.77
353,1.27
355,1.77
357,2.57
359,3.09
361,3.58
363,3.98
366,4.16
368,4.30
371,4.50
373,4.59
375,4.77
377,4.87
379,4.84
381,4.72
383,4.30
386,3.97
388,3.66
390,3.34
392,3.03
394,2.54
396,2.06
398,1.37
400,0.66
402,0.03
405,-0.53
407,-1.16
409,-1.60
411,-2.09
414,-2.65
416,-3.22
418,-3.87
420,-4.14
423,-4.31
425,-4.40
427,-4.52
429,-4.66
431,-4.82
433,-4.80
435,-4.63
437,-4.35
440,-4.03
442,-3.51
444,-3.18
446,-2.83
448,-2.41
450,-1.93
452,-1.06
454,-0.47
458,0.06
460,0.54
462,1.00
464,1.48
466,2.24
468,2.72
470,3.18
472,3.57
474,3.86
477,4.01
479,4.18
481,4.29
483,4.38
485,4.50
487,4.52
489,4.36
491,4.15
493,3.84
496,3.53
499,3.23
501,2.90
503,2.49
505,2.03
507,1.42
509,0.80
511,0.20
513,-0.35
516,-0.95
518,-1.37
520,-1.81
522,-2.33
524,-2.88
526,-3.51
528,-3.79
530,-3.97
533,-4.08
535,-4.20
537,-4.40
539,-4.49
542,-4.49
544,-4.36
546,-4.13
548,-3.83
550,-3.37
553,-3.06
555,-2.74
557,-2.37
559,-1.92
561,-1.14
563,-0.59
565,-0.08
567,0.38
570,0.82
572,1.26
574,1.97
576,2.43
578,2.86
580,3.22
582,3.53
585,3.81
587,3.90
590,4.01
592,4.10
594,4.16
596,4.21
598,4.12
600,3.94
602,3.70
604,3.40
606,3.09
609,2.80
611,2.38
613,1.95
615,1.43
617,0.87
619,0.32
621,-0.40
623,-0.78
625,-1.19
629,-1.62
631,-2.10
633,-2.60
635,-3.17
637,-3.47
639,-3.65
641,-3.79
643,-3.92
646,-4.11
648,-4.19
650,-4.19
652,-4.08
654,-3.88
656,-3.64
658,-3.22
660,-2.95
663,-2.64
665,-2.29
667,-1.85
670,-1.14
672,-0.66
674,-0.18
676,0.26
678,0.68
680,1.32
683,1.76
685,2.18
687,2.59
689,2.93
691,3.21
693,3.55
695,3.68
697,3.76
700,3.85
702,3.89
704,3.91
706,3.85
708,3.71
710,3.51
713,3.27
715,2.96
717,2.55
720,2.23
722,1.82
724,1.38
726,0.88
728,0.40
730,-0.25
732,-0.65
734,-1.07
736,-1.50
739,-1.95
741,-2.56
743,-2.89
745,-3.15
747,-3.35
749,-3.53
751,-3.68
753,-3.86
757,-3.90
759,-3.88
761,-3.80
763,-3.65
765,-3.33
767,-3.09
769,-2.83
771,-2.52
774,-2.17
776,-1.57
778,-1.12
780,-0.68
782,-0.24
784,0.17
786,0.57
788,1.19
790,1.61
793,2.00
795,2.38
798,2.69
800,3.07
802,3.28
804,3.45
806,3.57
808,3.63
810,3.67
813,3.63
815,3.58
817,3.48
819,3.33
821,3.10
823,2.87
825,2.43
827,2.06
829,1.68
832,1.28
834,0.86
836,0.25
838,-0.15
841,-0.56
843,-0.99
845,-1.42
847,-1.83
850,-2.35
852,-2.62
854,-2.89
856,-3.11
858,-3.30
860,-3.54
862,-3.62
864,-3.65
866,-3.61
869,-3.52
871,-3.41
873,-3.16
875,-2.94
877,-2.69
879,-2.38
881,-2.04
884,-1.47
887,-1.08
889,-0.68
891,-0.27
893,0.12
895,0.49
897,1.12
899,1.49
901,1.85
903,2.20
906,2.47
908,2.85
910,3.05
912,3.23
914,3.37
916,3.43
918,3.46
920,3.41
922,3.34
926,3.24
928,3.13
930,2.94
932,2.72
934,2.26
936,1.91
938,1.54
940,1.19
943,0.81
945,0.28
947,-0.09
949,-0.52
951,-0.93
953,-1.34
955,-1.70
957,-2.17
959,-2.43
962,-2.66
964,-2.90
966,-3.11
969,-3.33
971,-3.39
973,-3.40
975,7.90
977,17.00
980,-15.00
982,16.03
984,-11.57
986,-5.57
988,-12.58
990,-5.41
992,-5.31
995,-2.26
997,-3.23
999,-4.27
1001,-9.41
1003,-8.07
1005,-6.82
1007,-3.12
1011,-0.02
1013,-0.43
1015,-2.32
1017,-3.54
1019,-3.91
1021,-0.29
1024,2.63
1026,4.25
1028,4.30
1030,2.49
1032,2.12
1034,2.34
1037,3.68
1039,6.36
1041,7.25
1043,6.86
1045,5.92
1047,4.77
1050,4.32
1052,4.92
1055,5.79
1057,6.34
1059,5.73
1061,4.46
1064,3.15
1066,2.23
1068,1.93
1070,2.35
1072,2.34
1074,1.58
1077,0.24
1079,-1.89
1081,-2.81
1083,-2.97
1085,-2.83
1087,-2.97
1090,-3.67
1092,-4.72
1094,-5.62
1097,-6.12
1099,-5.90
1101,-5.47
1104,-5.17
1106,-5.19
1108,-5.61
1110,-5.76
1112,-5.52
1114,-4.89
1117,-3.64
1119,-2.93
1121,-2.49
1123,-2.23
1125,-1.68
1127,-1.05
1130,-0.21
1132,0.73
1134,1.55
1136,2.40
1139,2.73
1141,3.07
1144,3.58
1146,4.27
1148,4.69
1150,5.07
1152,5.27
1154,5.34
1157,5.34
1159,5.28
1161,5.23
1163,5.19
1165,4.94
1167,4.69
1169,4.28
1172,3.79
1174,3.05
1176,2.53
1178,2.19
1180,1.66
1183,0.97
1186,-0.11
1188,-0.88
1190,-1.54
1192,-2.03
1194,-2.74
1196,-3.21
1199,-3.72
1201,-4.25
1203,-4.85
1205,-5.10
1207,-5.22
1209,-5.26
1212,-5.28
1214,-5.30
1216,-5.26
1218,-5.12
1220,-4.86
1222,-4.27
1226,-3.79
1228,-3.31
1230,-2.85
1232,-2.13
1234,-1.57
1236,-0.96
1239,-0.33
1241,0.62
1243,1.20
1245,1.77
1247,2.31
1249,2.78
1252,3.53
1254,4.00
1256,4.27
1258,4.48
1260,4.74
1262,4.83
1265,4.97
1268,5.06
1270,5.06
1272,4.91
1274,4.66
1276,4.34
1278,4.02
1281,3.47
1283,3.12
1285,2.71
1287,2.35
1289,1.76
1291,0.67
1294,0.03
1296,-0.60
1298,-1.13
1300,-1.78
1302,-2.29
1304,-2.83
1307,-3.39
1310,-4.08
1312,-4.39
1314,-4.59
1316,-4.70
1318,-4.78
1321,-4.95
1323,-5.03
1325,-5.01
1327,-4.86
1329,-4.42
1331,-4.05
1334,-3.67
1336,-3.29
1338,-2.70
1340,-2.23
1342,-1.68
1344,-1.08
1347,-0.47
1349,0.37
1352,0.88
1354,1.39
1356,1.87
1358,2.65
1361,3.14
1363,3.59
1365,3.95
1367,4.21
1369,4.33
1371,4.44
1374,4.54
1376,4.68
1378,4.76
1380,4.67
1382,4.48
1384,4.16
1386,3.67
1389,3.36
1391,3.03
1393,2.71
1396,2.41
1398,1.51
1400,0.81
1403,0.19
1405,-0.41
1407,-1.05
1409,-1.46
1411,-1.93
1413,-2.47
1416,-3.30
1418,-3.71
1420,-4.01
1422,-4.19
1424,-4.30
1426,-4.48
1429,-4.61
1431,-4.71
1433,-4.72
1435,-4.49
1438,-4.19
1440,-3.85
1443,-3.52
1445,-3.03
1447,-2.67
1449,-2.25
1451,-1.74
1453,-0.88
1456,-0.32
1458,0.19
1460,0.65
1462,1.11
1464,1.83
1466,2.32
1469,2.80
1471,3.22
1473,3.73
1475,3.92
1477,4.03
1480,4.13
1483,4.24
1485,4.37
1487,4.44
1489,4.38
1491,4.25
1493,3.86
1495,3.54
1498,3.23
1500,2.92
1502,2.51
1504,2.11
1506,1.53
1508,0.93
1511,0.33
1513,-0.44
1515,-0.84
1517,-1.25
1519,-1.68
1521,-2.44
1525,-2.95
1527,-3.34
1529,-3.66
1531,-3.91
1533,-4.03
1535,-4.15
1538,-4.29
1540,-4.39
1542,-4.38
1544,-4.23
1546,-3.98
1548,-3.68
1551,-3.23
1553,-2.93
1555,-2.60
1557,-2.21
1559,-1.50
1561,-0.96
1564,-0.44
1567,0.05
1569,0.49
1571,1.13
1573,1.59
1575,2.05
1578,2.50
1580,3.07
1582,3.37
1584,3.63
1586,3.78
1588,3.92
1591,4.02
1593,4.07
1595,4.11
1597,4.09
1599,3.91
1601,3.70
1603,3.42
1606,3.11
1609,2.68
1611,2.39
1613,1.99
1615,1.49
1617,0.98
1620,0.17
1622,-0.29
1624,-0.67
1626,-1.08
1628,-1.74
1630,-2.22
1633,-2.66
1635,-3.02
1637,-3.33
1639,-3.63
1641,-3.75
1643,-3.90
1646,-4.00
1648,-4.10
1651,-4.06
1653,-3.95
1655,-3.75
1657,-3.37
1660,-3.10
1662,-2.81
1664,-2.50
1666,-1.91
1668,-1.46
1670,-0.99
1673,-0.51
1675,-0.04
1677,0.57
1679,0.98
1681,1.41
1683,1.86
1686,2.46
1688,2.80
1690,3.09
1692,3.34
1695,3.52
1697,3.70
